grid,velocity,T,D,X_H2,X_H,X_O,X_O2,X_OH,X_H2O,X_HO2,X_H2O2,X_C,X_CH,X_CH2,X_CH2(S),X_CH3,X_CH4,X_CO,X_CO2,X_HCO,X_CH2O,X_CH2OH,X_CH3O,X_CH3OH,X_C2H,X_C2H2,X_C2H3,X_C2H4,X_C2H5,X_C2H6,X_HCCO,X_CH2CO,X_HCCOH,X_N,X_NH,X_NH2,X_NH3,X_NNH,X_NO,X_NO2,X_N2O,X_HNO,X_CN,X_HCN,X_H2CN,X_HCNN,X_HCNO,X_HOCN,X_HNCO,X_NCO,X_N2,X_AR,X_C3H7,X_C3H8,X_CH2CHO,X_CH3CHO
0.0208359375,2.30825248,302.761459,0.845031852,0.292773984,3.24720861e-09,1.11885696e-07,0.148509654,3.07544151e-07,3.31999518e-05,3.5149044e-06,6.29781363e-07,-4.53003906e-18,-1.05088634e-18,-7.59994323e-17,-3.75689769e-19,5.78673861e-15,-2.55940186e-15,-2.5801967e-14,-3.4116622e-15,-5.00889468e-17,-6.67615925e-15,-1.29863056e-17,-7.2901714e-16,-2.30079855e-15,-1.55371142e-18,-1.84393523e-15,-1.1940376e-17,-2.12405527e-15,-1.81026142e-15,-8.60248119e-15,-1.04793087e-16,-1.10658482e-15,-2.13362181e-15,7.06652802e-14,2.00113349e-15,-1.0763101e-15,-1.18745321e-15,-8.07154388e-19,6.2455922e-12,1.80613441e-12,6.02138814e-15,3.95136277e-14,-5.32317557e-18,-1.68991476e-15,-2.12981414e-15,-7.58706774e-18,-1.97219133e-15,-1.65288822e-15,-1.97976415e-15,-4.64637783e-15,0.558678594,-2.17237856e-15,-1.41267558e-15,-1.6589929e-15,-8.72143421e-16,-2.21794141e-15
0.0208476562,2.31659556,304.194311,0.841988379,0.291892026,7.07651354e-09,1.75390402e-07,0.148684205,5.98752588e-07,5.83173133e-05,6.2777624e-06,1.14683329e-06,-2.03095278e-18,-4.72077895e-19,-3.15536795e-17,-1.66387525e-19,6.59964251e-15,-1.62860941e-15,-1.68234234e-14,-2.47121195e-15,-2.27644469e-17,-4.86256159e-15,-5.89472972e-18,3.96281729e-16,-1.62184016e-15,-7.20437336e-19,-1.22924996e-15,-5.31073315e-18,-1.56954164e-15,-1.29198902e-15,-8.11037445e-15,-4.14908275e-17,-6.73456216e-16,-1.70756894e-15,1.16843712e-13,6.36123125e-15,9.2114422e-16,4.46303852e-16,2.42237677e-19,1.15299899e-11,3.52420179e-12,1.51833691e-14,7.61121576e-14,-2.41843727e-18,-1.1546237e-15,-1.61046387e-15,-3.46461596e-18,-1.42150989e-15,-1.10366106e-15,-1.42391579e-15,-3.39463406e-15,0.559357246,-1.39924332e-15,-1.09184474e-15,-1.34074154e-15,-4.07367472e-16,-1.80405364e-15
0.020859375,2.33071222,306.499979,0.836888422,0.29071532,1.70561108e-08,2.82906169e-07,0.148908946,1.19199329e-06,0.000106069246,1.16771115e-05,2.16672992e-06,1.11422772e-17,2.61509369e-18,1.78385023e-16,9.50196966e-19,1.06418456e-14,1.09448003e-15,1.1491555e-14,1.21707435e-15,1.1738481e-16,2.37793487e-15,3.18870925e-17,3.55580436e-15,8.45625945e-16,3.90430327e-18,1.1063825e-15,2.93277196e-17,7.04896614e-16,8.58134505e-16,-5.96856272e-15,2.41825496e-16,1.38331771e-15,3.29592458e-16,1.97638872e-13,1.50366384e-14,5.09898104e-15,4.54824971e-15,4.82694341e-18,2.22157917e-11,7.18804573e-12,3.73311265e-14,1.50488412e-13,1.32944689e-17,1.06037089e-15,5.77423828e-16,1.88486231e-17,7.92649424e-16,1.10913123e-15,7.93620171e-16,1.63704955e-15,0.560254329,1.10901958e-15,7.03339502e-16,5.16397773e-16,1.29008273e-15,2.27928874e-16
0.0208710937,2.35424573,310.197041,0.828522434,0.289151105,4.92382154e-08,4.68057764e-07,0.149191992,2.42129631e-06,0.000196239141,2.21990432e-05,4.14744414e-06,8.98179559e-18,2.06586908e-18,1.05658789e-16,7.52502849e-19,7.71815566e-15,9.30119739e-16,8.77259202e-15,7.18650998e-16,8.69165179e-17,1.90939527e-15,2.52298003e-17,4.44092071e-15,8.95531448e-16,3.03011265e-18,7.50280595e-16,2.2129157e-17,4.00925059e-16,5.52942553e-16,-6.30145112e-15,1.24418342e-16,1.06027968e-15,1.72280259e-17,3.31637381e-13,2.52793219e-14,6.47071652e-15,7.04512338e-15,9.01831126e-18,4.3812487e-11,1.48420165e-11,8.28705664e-14,2.93589664e-13,1.01361928e-17,7.61672772e-16,2.6332224e-16,1.45947324e-17,4.6956979e-16,7.7280824e-16,4.64074336e-16,8.22180889e-16,0.561431379,7.83423551e-16,3.65885958e-16,2.40819745e-16,5.36575327e-16,-7.69559452e-17
0.0208769531,2.37171565,312.872652,0.822419413,0.288179098,1.01405084e-07,6.1474238e-07,0.149356624,3.56444461e-06,0.00027083179,3.11596334e-05,5.80072516e-06,-5.33960432e-17,-1.25794135e-17,-6.67023189e-16,-4.4902406e-18,1.87588073e-15,-9.80716048e-16,-9.88234633e-15,-2.31380694e-15,-5.1537253e-16,-3.60574382e-15,-1.46888155e-16,3.07169834e-15,-9.66989346e-16,-1.85945559e-17,-1.38484979e-15,-1.34203885e-16,-1.66485038e-15,-1.50893012e-15,-8.40107816e-15,-8.17853623e-16,-1.0501511e-15,-2.07945282e-15,4.33307322e-13,3.20451584e-14,5.76131577e-15,7.40066706e-15,1.95435314e-18,6.29304315e-11,2.16008426e-11,1.25811016e-13,4.16372938e-13,-6.25428666e-17,-1.30218187e-15,-1.83506188e-15,-8.91084405e-17,-1.59116928e-15,-1.27587945e-15,-1.59390267e-15,-3.89634059e-15,0.562152205,-1.24970225e-15,-1.76641537e-15,-1.83117046e-15,-2.21606127e-15,-2.16074336e-15
0.0208828125,2.39468249,316.33597,0.814531586,0.287053025,2.16875097e-07,8.19380083e-07,0.149534823,5.32873357e-06,0.000377435534,4.42340229e-05,8.17235964e-06,3.80634283e-17,9.08313477e-18,4.0624912e-16,3.26976973e-18,8.04644189e-15,2.78447612e-15,2.496576e-14,2.55747832e-15,3.54890147e-16,6.05671788e-15,9.89377425e-17,7.32432372e-15,2.56825919e-15,1.35297613e-17,1.9967936e-15,9.41264307e-17,1.60358266e-15,1.76191318e-15,-5.25161257e-15,4.7266281e-16,2.00128484e-15,9.6479948e-16,5.78038174e-13,4.82794289e-14,1.13538158e-14,1.44390627e-14,4.74141343e-17,9.18003375e-11,3.17273636e-11,2.02705827e-13,6.05687977e-13,4.54899403e-17,1.90608618e-15,1.35588232e-15,6.38773066e-17,1.65689845e-15,1.97405152e-15,1.64276219e-15,3.31080935e-15,0.562975945,2.23861279e-15,8.87892055e-16,9.00190006e-16,1.1259541e-15,8.78089916e-16
0.0208886719,2.42469423,320.802378,0.804449491,0.285752313,4.839752e-07,1.10925326e-06,0.149722825,8.0922332e-06,0.000528841503,6.30926483e-05,1.15200126e-05,-3.51685234e-17,-8.51580082e-18,-1.54845165e-16,-3.01810969e-18,7.26549575e-15,3.55474898e-15,3.40715539e-14,3.67598771e-15,-2.81149676e-16,8.78007015e-15,-8.2182387e-17,8.93602244e-15,3.40309554e-15,-1.26633011e-17,2.49465192e-15,-7.9038735e-17,2.16302936e-15,2.31542401e-15,-4.75106572e-15,-1.08878941e-16,2.39649625e-15,1.34605761e-15,7.69838277e-13,6.59883607e-14,1.39511659e-14,1.99526153e-14,9.02624336e-17,1.35385481e-10,4.65744851e-11,3.22912371e-13,8.81445461e-13,-4.00092248e-17,2.41591415e-15,1.84367792e-15,-5.61403803e-17,2.07646775e-15,2.38406318e-15,2.11740542e-15,4.37786366e-15,0.563911722,2.7146448e-15,9.84740631e-16,1.23631681e-15,9.29878183e-16,1.34709504e-15
0.0208916016,2.44306941,323.512388,0.798398845,0.285027869,7.51474129e-07,1.30262564e-06,0.149818141,1.00925074e-05,0.000627898265,7.54795892e-05,1.36738939e-05,1.07349108e-16,2.51057611e-17,1.008567e-15,9.05562025e-18,1.09806486e-14,5.80482731e-15,5.23805669e-14,6.53904678e-15,9.97948724e-16,1.4714253e-14,2.87036416e-16,1.15865539e-14,5.73168456e-15,3.74846979e-17,4.71138962e-15,2.65674588e-16,4.33816225e-15,4.5488225e-15,-2.65458579e-15,1.12582974e-15,4.51006135e-15,3.47954746e-15,8.93355479e-13,7.92898695e-14,1.73038045e-14,2.53518761e-14,1.9870278e-16,1.6555516e-10,5.63735971e-11,4.12629434e-13,1.07031919e-12,1.24503671e-16,4.53132813e-15,3.98080052e-15,1.75732814e-16,4.17180535e-15,4.47398817e-15,4.20926811e-15,8.9362175e-15,0.564424792,4.77909544e-15,2.90671872e-15,3.30823133e-15,3.26989109e-15,3.47745967e-15
0.0208945313,2.46413993,326.602281,0.79157175,0.284249591,1.16129836e-06,1.53894641e-06,0.149912392,1.26651761e-05,0.00074698074,9.0356174e-05,1.62271542e-05,1.05244821e-16,3.02366939e-17,4.26705496e-16,1.11705873e-17,8.14057887e-15,5.08402478e-15,4.53755421e-14,5.58243425e-15,7.58911141e-16,1.31127037e-14,2.12240512e-16,1.12338132e-14,5.18444036e-15,4.4947361e-17,3.89134811e-15,2.10507387e-16,3.59694588e-15,3.93885192e-15,-3.36944283e-15,4.43141568e-16,3.8365066e-15,2.85740001e-15,1.0354348e-12,9.16248196e-14,1.77399281e-14,2.84469737e-14,3.25792405e-16,2.03374046e-10,6.81871543e-11,5.26247573e-13,1.30006588e-12,1.25630135e-16,3.76748922e-15,3.26983657e-15,1.63723594e-16,3.43962098e-15,3.73480919e-15,3.46900106e-15,7.11843354e-15,0.564969086,3.88602384e-15,2.16912445e-15,2.73781513e-15,2.08650401e-15,2.8331189e-15
0.0208974609,2.48823895,330.118186,0.783905154,0.283414577,1.78961033e-06,1.82930057e-06,0.150003881,1.5986635e-05,0.000889693385,0.000108055794,1.92285166e-05,-5.89580951e-16,-1.57309333e-16,-3.22005765e-15,-5.65395493e-17,-1.91213113e-15,7.78797177e-16,1.62345823e-14,4.68132072e-16,-4.67890055e-15,4.00508713e-15,-1.32499823e-15,7.10313595e-15,1.1088224e-15,-2.35162538e-16,-5.21575065e-16,-1.28442546e-15,-7.07630458e-16,-3.07758364e-16,-7.63119039e-15,-3.17652908e-15,-4.67621709e-16,-1.40801391e-15,1.19947201e-12,1.03052177e-13,1.48086828e-14,2.87890797e-14,3.52546859e-16,2.50765014e-10,8.22653029e-11,6.70832935e-13,1.57984518e-12,-7.08411555e-16,-5.81879661e-16,-1.03262093e-15,-9.36899667e-16,-8.94977256e-16,-5.94822356e-16,-8.68784555e-16,-1.70856523e-15,0.565544959,-5.26718408e-16,-2.10954016e-15,-1.37888007e-15,-3.41394278e-15,-1.4132054e-15
0.0209003906,2.51572257,334.109456,0.775341115,0.282519985,2.74839112e-06,2.18798277e-06,0.150090605,2.02895374e-05,0.00106012553,0.000128880084,2.27225045e-05,1.14005079e-15,3.02834251e-16,7.20969737e-15,1.07769074e-16,2.56246088e-14,1.41424564e-14,1.09084727e-13,1.63846133e-14,9.42126493e-15,3.42822185e-14,2.65535595e-15,2.06191682e-14,1.45110794e-14,4.5304421e-16,1.30239525e-14,2.57207998e-15,1.24159595e-14,1.28511823e-14,5.43891164e-15,7.46355162e-15,1.26021482e-14,1.17061857e-14,1.41159318e-12,1.35594777e-13,3.00429583e-14,4.79759602e-14,1.21592635e-15,3.10143862e-10,9.8832544e-11,8.77118742e-13,1.94226124e-12,1.38171553e-15,1.25727144e-14,1.21194359e-14,1.84205855e-15,1.2168038e-14,1.2474694e-14,1.22109038e-14,2.53326386e-14,0.566152456,1.26345624e-14,1.05182935e-14,1.14664367e-14,1.28325601e-14,1.16441003e-14
0.0209033203,2.54696536,338.628075,0.765830201,0.281563085,4.2000426e-06,2.63338603e-06,0.150170265,2.58781909e-05,0.00126285769,0.000153056656,2.67450559e-05,-1.01997958e-15,-2.84987043e-16,-6.33605716e-15,-1.0150281e-16,-1.56304192e-14,-4.91444625e-15,-3.3424841e-14,-7.03546083e-15,-8.15961128e-15,-9.89103081e-15,-2.30475239e-15,1.27643967e-15,-4.17036628e-15,-4.23857028e-16,-6.34849836e-15,-2.25271506e-15,-6.13242947e-15,-5.71045337e-15,-1.29021347e-14,-6.70434928e-15,-5.63149044e-15,-6.4535192e-15,1.62650762e-12,1.38719928e-13,1.23010056e-14,3.55383311e-14,1.32505117e-15,3.84429036e-10,1.1795299e-10,1.10869125e-12,2.35110538e-12,-1.24900969e-15,-6.04463481e-15,-6.40638618e-15,-1.6349735e-15,-6.33359343e-15,-6.00564883e-15,-6.27597351e-15,-1.36077409e-14,0.566791279,-6.47294682e-15,-6.86520041e-15,-5.95658115e-15,-1.00091362e-14,-6.44433301e-15
0.02090625,2.58235347,343.727749,0.755335357,0.280541303,6.37613931e-06,3.18904392e-06,0.150240289,3.31453571e-05,0.0015029445,0.000180685963,3.13184904e-05,1.63504307e-15,6.00448285e-16,2.19056247e-15,2.25508365e-16,3.39060601e-15,4.73956468e-15,1.70386091e-14,3.11900253e-15,7.86494716e-15,7.10477138e-15,2.41129702e-15,1.02401465e-14,4.98156828e-15,8.61038286e-16,3.00699919e-15,2.41230389e-15,2.85860348e-15,3.10308492e-15,-3.94086999e-15,1.55820425e-15,3.0473086e-15,2.29124081e-15,1.91338322e-12,1.76113512e-13,2.46073892e-14,5.34158484e-14,3.4729863e-15,4.77338307e-10,1.39657311e-10,1.43985853e-12,2.88268795e-12,1.89902392e-15,2.99845387e-15,2.53908962e-15,2.21239809e-15,2.64446458e-15,2.97818507e-15,2.74890108e-15,2.72593537e-15,0.567460748,2.71166708e-15,1.44537768e-15,2.5182963e-15,3.54407822e-16,2.39742617e-15
0.0209077148,2.6017577,346.517002,0.74970196,0.280005014,7.85879908e-06,3.5196057e-06,0.150270629,3.75978669e-05,0.00163914304,0.000195769323,3.38142102e-05,-7.79320931e-15,-2.63862931e-15,-2.15994016e-14,-9.71238528e-16,-4.07948709e-14,-1.66218582e-14,-6.13202137e-14,-1.86850219e-14,-4.56828121e-14,-2.41670516e-14,-1.34659807e-14,-1.1483961e-14,-1.66451217e-14,-3.84617029e-15,-1.91945108e-14,-1.3398227e-14,-1.86810535e-14,-1.84461189e-14,-2.53968158e-14,-1.99280133e-14,-1.85495314e-14,-1.92980385e-14,2.04979395e-12,1.70615694e-13,4.66115305e-15,3.66005846e-14,1.29777368e-15,5.32448914e-10,1.51361278e-10,1.61397942e-12,3.16478801e-12,-9.26008662e-15,-1.86486925e-14,-1.91034051e-14,-1.12800536e-14,-1.8877235e-14,-1.85424942e-14,-1.87601376e-14,-3.19443515e-14,0.567806653,-1.87707982e-14,-2.01090575e-14,-1.8960747e-14,-2.36197076e-14,-1.9252939e-14
0.0209091797,2.62238763,349.477691,0.743804162,0.279451331,9.65922714e-06,3.89103774e-06,0.150297188,4.26902061e-05,0.00178734329,0.00021170205,3.64546263e-05,7.64251742e-15,2.482166e-15,2.7875568e-14,8.99612443e-16,6.7513861e-14,3.60248313e-14,2.13324135e-13,3.90152157e-14,4.92995486e-14,7.20615478e-14,1.42194101e-14,4.11469258e-14,3.5825674e-14,3.65438175e-15,3.45555054e-14,1.41906134e-14,3.32480968e-14,3.34453964e-14,2.62478083e-14,2.72614951e-14,3.29565848e-14,3.21812722e-14,2.27493797e-12,2.41097784e-13,5.91168575e-14,9.48820623e-14,7.64247512e-15,5.94407968e-10,1.63704241e-10,1.88895529e-12,3.5528675e-12,9.26594745e-15,3.35149935e-14,3.29324037e-14,1.15033838e-14,3.28479769e-14,3.31828278e-14,3.29931806e-14,6.20937494e-14,0.56815974,3.33058038e-14,3.01559397e-14,3.17120561e-14,3.69964094e-14,3.2222819e-14
0.0209106445,2.64429386,352.616879,0.737642236,0.278879993,1.18389412e-05,4.30851325e-06,0.150319545,4.85071663e-05,0.00194836181,0.000228430697,3.923705e-05,4.21972719e-15,1.31702477e-15,1.72717706e-14,4.71884968e-16,4.43263687e-14,2.48420723e-14,1.54541004e-13,2.73594287e-14,2.95324518e-14,5.31576943e-14,8.48574657e-15,3.02633267e-14,2.54209469e-14,1.97743183e-15,2.36023796e-14,8.39738819e-15,2.28626851e-14,2.32505852e-14,1.62537132e-14,1.6962328e-14,2.31614625e-14,2.24371173e-14,2.45145539e-12,2.48060943e-13,4.84696664e-14,8.91702638e-14,8.34467984e-15,6.63858244e-10,1.76480515e-10,2.13310787e-12,3.91285743e-12,5.22752178e-15,2.31502533e-14,2.26302614e-14,6.5157657e-15,2.25373071e-14,2.28764368e-14,2.26998947e-14,4.34356218e-14,0.568519777,2.22002273e-14,2.13363899e-14,2.2852624e-14,2.56724301e-14,2.2485385e-14
0.0209121094,2.66752541,355.941429,0.731218098,0.278290762,1.44691508e-05,4.77777778e-06,0.15033727,5.51416476e-05,0.00212303305,0.000245881932,4.21570561e-05,-8.5438887e-15,-2.86482512e-15,-2.69848037e-14,-1.03406698e-15,-5.57553487e-14,-2.35479845e-14,-1.1431707e-13,-2.69821626e-14,-5.27957832e-14,-3.95221897e-14,-1.5303258e-14,-1.93782001e-14,-2.31920427e-14,-4.23756685e-15,-2.63988923e-14,-1.53824779e-14,-2.51350938e-14,-2.4884596e-14,-3.14000438e-14,-2.56400879e-14,-2.45207203e-14,-2.51975453e-14,2.60887009e-12,2.20383938e-13,1.24887269e-15,4.65381346e-14,6.77398604e-15,7.416806e-10,1.89625578e-10,2.37494405e-12,4.27396478e-12,-1.04419188e-14,-2.51164637e-14,-2.55348932e-14,-1.27444528e-14,-2.5277953e-14,-2.49344394e-14,-2.50889064e-14,-4.53784911e-14,0.568886506,-2.60807097e-14,-2.48489803e-14,-2.39430486e-14,-3.07506637e-14,-2.50797486e-14
0.0209135742,2.69212913,359.457918,0.724535416,0.277683422,1.76318099e-05,5.30517701e-06,0.150349928,6.2694372e-05,0.00231220397,0.00026396152,4.52084382e-05,1.74777903e-15,7.39130419e-16,-2.41797236e-16,2.79258252e-16,-6.14732247e-15,9.88586745e-16,-2.34997696e-14,-3.02562434e-15,5.2985216e-15,-5.04776243e-15,1.83892325e-15,3.65301684e-15,4.9696498e-16,1.03729718e-15,-1.85515619e-15,1.86455461e-15,-1.5851539e-15,-1.72476976e-15,-8.08460096e-15,-1.14438544e-15,-1.4299666e-15,-2.07733989e-15,2.85933345e-12,2.68989573e-13,2.81897784e-14,7.80896134e-14,1.35560569e-14,8.28917661e-10,2.0313773e-10,2.72764753e-12,4.7488935e-12,1.9272324e-15,-1.44014749e-15,-1.96220435e-15,2.13394741e-15,-1.80664575e-15,-1.45797777e-15,-1.59646528e-15,-7.68468346e-15,0.569259644,-2.08793962e-15,-2.33888403e-15,-1.49830459e-15,-4.93655671e-15,-1.99895907e-15
0.0209150391,2.7181491,363.17256,0.717599692,0.277057777,2.14206653e-05,5.89767546e-06,0.150357085,7.12732427e-05,0.00251672789,0.00028255394,4.83832117e-05,2.22276861e-15,7.27274799e-16,4.66340917e-15,2.5465091e-16,4.72951046e-15,6.43772275e-15,9.37628771e-15,2.6491006e-15,1.31603167e-14,5.47978882e-15,3.7878485e-15,8.37886552e-15,5.65850127e-15,1.10076577e-15,3.44529377e-15,3.84473076e-15,3.41065316e-15,3.12976584e-15,-3.04561103e-15,3.63441298e-15,3.49799957e-15,2.86397782e-15,3.11200568e-12,3.00231663e-13,3.55204492e-14,9.08661184e-14,1.80654032e-14,9.26492439e-10,2.16794759e-10,3.10655978e-12,5.24971616e-12,2.74676417e-15,3.59557782e-15,3.15826553e-15,3.29757503e-15,3.24841302e-15,3.59910642e-15,3.51449927e-15,2.44266635e-15,0.569638881,3.01553721e-15,2.54283597e-15,3.44242894e-15,1.41821309e-15,3.01846341e-15
0.0209165039,2.74562601,367.091121,0.710418326,0.276413658,2.59422761e-05,6.56286626e-06,0.150358305,8.09922824e-05,0.0027374577,0.000301522743,5.1671668e-05,-2.31675077e-15,-6.98993734e-16,-8.95510375e-15,-2.38718982e-16,-2.2132939e-14,-6.1606982e-15,-4.67468919e-14,-1.09597117e-14,-1.59768875e-14,-1.58023048e-14,-4.50762243e-15,-5.14312489e-15,-7.36666492e-15,-1.07447852e-15,-9.99621823e-15,-4.53428422e-15,-9.55038838e-15,-9.9145269e-15,-1.58975565e-14,-8.80788826e-15,-9.47035881e-15,-1.00825293e-14,3.37070531e-12,3.16121428e-13,2.47853279e-14,8.60222485e-14,2.28011447e-14,1.03550318e-09,2.30445286e-10,3.51751871e-12,5.78062485e-12,-2.92006895e-15,-9.44028812e-15,-9.86270429e-15,-3.62749028e-15,-9.66444685e-15,-9.30805518e-15,-9.36224582e-15,-1.97997948e-14,0.570023886,-9.8981283e-15,-1.01870936e-14,-9.34422693e-15,-1.32063029e-14,-9.95052936e-15
0.0209179687,2.77459653,371.218827,0.703000642,0.275750919,3.13169684e-05,7.30896664e-06,0.150353161,9.19700929e-05,0.00297523865,0.000320711761,5.50624784e-05,-3.66899113e-15,-1.41135797e-15,-7.78129933e-15,-5.16798194e-16,-1.4376149e-14,-2.17726996e-15,-3.87751052e-15,-5.90420314e-15,-1.86576688e-14,-3.89075387e-15,-5.77798255e-15,-1.93021419e-15,-3.85487098e-15,-2.06519268e-15,-6.43085559e-15,-5.78790298e-15,-6.29644246e-15,-6.74241979e-15,-1.27101153e-14,-6.80286648e-15,-6.50929422e-15,-7.04697717e-15,3.67304172e-12,3.51995112e-13,3.10422214e-14,9.8696117e-14,3.04041078e-14,1.15716561e-09,2.43953411e-10,4.00067015e-12,6.37936102e-12,-4.41806907e-15,-6.12492311e-15,-6.59131049e-15,-5.10632719e-15,-6.42338092e-15,-6.0544969e-15,-6.12515737e-15,-1.06311978e-14,0.570414309,-6.41764988e-15,-7.64342144e-15,-6.49554366e-15,-8.59297935e-15,-6.95020994e-15
0.0209194336,2.80509264,375.560285,0.695357876,0.275069441,3.76796877e-05,8.14479805e-06,0.15034123,0.000104327791,0.00323090067,0.000339947203,5.85428433e-05,9.80478043e-15,3.48484986e-15,3.13336336e-14,1.23767141e-15,6.7387878e-14,3.86885582e-14,1.92497886e-13,3.84928343e-14,5.96546179e-14,6.76718589e-14,1.74505027e-14,3.88907922e-14,3.72471819e-14,5.20900542e-15,3.58616362e-14,1.77635528e-14,3.39704209e-14,3.35660466e-14,2.74743774e-14,3.00042574e-14,3.3668526e-14,3.31680567e-14,4.04201969e-12,4.27902406e-13,7.39916671e-14,1.4940262e-13,4.60142919e-14,1.29276562e-09,2.5715446e-10,4.5835082e-12,7.06970441e-12,1.23544554e-14,3.44885056e-14,3.3965783e-14,1.47286076e-14,3.37539943e-14,3.4096951e-14,3.40697575e-14,5.88310316e-14,0.570809784,3.38050102e-14,3.16775478e-14,3.3379079e-14,3.79505457e-14,3.32676718e-14
0.0209208984,2.83714111,380.119399,0.687503133,0.274369128,4.51807083e-05,9.07974892e-06,0.150322104,0.000118186405,0.00350525054,0.000359040655,6.20986782e-05,-3.98229201e-15,-1.57587937e-15,-8.48589865e-15,-5.6984613e-16,-1.49039102e-14,-2.02655386e-15,-1.99715163e-15,-5.47973822e-15,-1.96018054e-14,-2.84748638e-15,-5.99748215e-15,-2.71884071e-15,-3.48633499e-15,-2.30285692e-15,-6.46572804e-15,-6.17204188e-15,-6.1344198e-15,-6.45657747e-15,-1.22125791e-14,-7.64722733e-15,-5.95781462e-15,-6.41326627e-15,4.36304727e-12,4.25748428e-13,3.50201233e-14,1.18710549e-13,5.63806694e-14,1.44353458e-09,2.69734898e-10,5.15635285e-12,7.73728221e-12,-4.8876304e-15,-5.86638034e-15,-6.22273513e-15,-5.61593463e-15,-6.12709309e-15,-5.82104759e-15,-5.82228733e-15,-1.00462011e-14,0.571209929,-6.72737496e-15,-6.36659587e-15,-5.12996925e-15,-7.49797963e-15,-6.25140957e-15
0.0209223633,2.87076286,384.899291,0.679451301,0.273649912,5.39861547e-05,1.01237209e-05,0.150295385,0.000133663736,0.00379906414,0.00037779291,6.57148272e-05,-2.89985114e-15,-8.79539897e-16,-1.22599612e-14,-2.87640458e-16,-2.87237184e-14,-8.22251261e-15,-6.29085367e-14,-1.44706966e-14,-2.21105588e-14,-2.23646013e-14,-6.07311204e-15,-1.06573921e-14,-1.04450196e-14,-1.39561423e-15,-1.36597993e-14,-6.28889988e-15,-1.28741802e-14,-1.35539602e-14,-1.8979335e-14,-1.20481564e-14,-1.29475285e-14,-1.33323805e-14,4.75690256e-12,4.63599782e-13,3.16944684e-14,1.23714016e-13,7.71178057e-14,1.61101781e-09,2.81606747e-10,5.84029828e-12,8.50013437e-12,-3.94340998e-15,-1.27208764e-14,-1.30681283e-14,-4.84839766e-15,-1.28736173e-14,-1.2542036e-14,-1.2509266e-14,-2.64386187e-14,0.571614356,-1.32628923e-14,-1.29738224e-14,-1.20975129e-14,-1.67310652e-14,-1.31733061e-14
0.0209238281,2.90597254,389.902236,0.671218915,0.272911749,6.42782866e-05,1.12870547e-05,0.150260694,0.000150870746,0.00411307891,0.000395998511,6.93752895e-05,7.00288473e-16,2.70816229e-16,-2.02226415e-16,9.24150504e-17,-4.69282742e-15,4.24161691e-15,-5.93010558e-15,-2.05768489e-15,2.23145113e-15,-2.49465753e-15,7.39586853e-16,4.83352795e-16,1.42924993e-15,4.03910268e-16,-1.29606272e-15,7.52159873e-16,-1.31428734e-15,-2.30319362e-15,-7.48036619e-15,-7.53023432e-16,-1.69392882e-15,-2.01818969e-15,5.21186312e-12,5.25304936e-13,4.7063765e-14,1.48392203e-13,1.05138731e-13,1.79670932e-09,2.92553191e-10,6.62926402e-12,9.3454132e-12,7.91910242e-16,-1.04311373e-15,-1.48809563e-15,8.82988204e-16,-1.42960867e-15,-1.09442994e-15,-1.0503044e-15,-6.73401979e-15,0.572022667,-1.49082021e-15,-2.05624027e-15,-1.13405256e-15,-3.66273165e-15,-1.90678838e-15
0.020925293,2.94277807,395.129601,0.662823998,0.272154621,7.62555059e-05,1.25804398e-05,0.150217667,0.000169907554,0.00444798678,0.000413450802,7.3063447e-05,1.61525485e-15,5.83518439e-16,4.81728037e-15,1.99682542e-16,6.72914673e-15,1.0808145e-14,3.23909979e-14,4.84476228e-15,1.03352128e-14,9.87383012e-15,2.93943829e-15,6.00393812e-15,7.65340561e-15,8.89506463e-16,4.99245625e-15,3.08999679e-15,4.4616266e-15,3.20017191e-15,-1.58091815e-15,4.17393787e-15,3.9564637e-15,3.66883844e-15,5.70885003e-12,5.86749999e-13,5.63083687e-14,1.67934446e-13,1.41453369e-13,2.00217087e-09,3.02355595e-10,7.50894605e-12,1.02514978e-11,2.17612476e-15,4.79395369e-15,4.38391486e-15,2.54676122e-15,4.30743718e-15,4.64258417e-15,4.73107977e-15,4.13739453e-15,0.572434465,4.29712043e-15,3.44643047e-15,4.54795098e-15,3.32851452e-15,3.81161967e-15
0.0209267578,2.98118036,400.581807,0.654285854,0.271378535,9.01320405e-05,1.40148097e-05,0.150165966,0.000190859195,0.00480442782,0.000429947256,7.67622813e-05,-4.01251928e-16,-1.73173963e-16,-8.07285322e-16,-6.17185138e-17,-3.79122762e-15,6.42659725e-15,1.47825396e-14,-1.46715996e-16,-1.55699353e-15,2.34480881e-15,-5.25177993e-16,4.78817284e-16,2.88286928e-15,-2.50869491e-16,-3.50437477e-16,-5.07286959e-16,-5.17126545e-16,-2.01634692e-15,-6.43366609e-15,-9.36748619e-16,-1.09069599e-15,-1.31447649e-15,6.24927762e-12,6.44104358e-13,5.47192379e-14,1.77582876e-13,1.8896562e-13,2.22905654e-09,3.10828437e-10,8.48485025e-12,1.12156458e-11,-4.87009446e-16,-2.55953532e-16,-5.86711725e-16,-5.40121022e-16,-7.02208689e-16,-3.16789832e-16,-1.75540713e-16,-4.16992987e-15,0.572849353,-7.12879991e-16,-1.48349327e-15,-2.70095998e-16,-2.31584273e-15,-1.18870133e-15
