grid,velocity,T,D,X_H2,X_H,X_O,X_O2,X_OH,X_H2O,X_HO2,X_H2O2,X_C,X_CH,X_CH2,X_CH2(S),X_CH3,X_CH4,X_CO,X_CO2,X_HCO,X_CH2O,X_CH2OH,X_CH3O,X_CH3OH,X_C2H,X_C2H2,X_C2H3,X_C2H4,X_C2H5,X_C2H6,X_HCCO,X_CH2CO,X_HCCOH,X_N,X_NH,X_NH2,X_NH3,X_NNH,X_NO,X_NO2,X_N2O,X_HNO,X_CN,X_HCN,X_H2CN,X_HCNN,X_HCNO,X_HOCN,X_HNCO,X_NCO,X_N2,X_AR,X_C3H7,X_C3H8,X_CH2CHO,X_CH3CHO
0.0207890625,0.532259049,319.395361,1.11658552,0.00627895604,1.17091546e-11,1.58975005e-10,0.198665116,1.89719654e-08,0.0022350791,6.85745021e-06,2.47005582e-06,-1.20266691e-17,-4.36308777e-18,4.23531004e-14,2.31724921e-15,5.24865536e-08,7.39664087e-05,0.000593796681,6.91549291e-05,2.86397236e-12,3.41127839e-05,5.16949613e-13,3.29598093e-07,2.4633322e-06,-4.62432446e-18,4.0847477e-06,1.15054411e-14,7.86913797e-05,6.18121874e-07,9.32243426e-06,6.15217413e-14,1.64436405e-06,9.4014514e-10,6.82048566e-13,1.0331725e-12,9.32736821e-10,7.09659855e-10,-3.84694682e-18,2.07014508e-08,2.23956279e-08,1.00627167e-10,5.46050347e-11,-1.51197217e-17,6.30084518e-09,8.99400835e-12,-2.0528251e-17,4.05926353e-10,1.77928925e-12,1.41629044e-09,4.60555111e-12,0.751899351,-8.26971829e-15,9.21212302e-07,0.0400427884,1.10870267e-12,1.50318708e-07
0.0208007812,0.540057562,323.882379,1.10046186,0.00668070841,2.43128823e-11,2.15222657e-10,0.198213589,3.10078608e-08,0.00272160411,8.50931006e-06,3.00637054e-06,1.11881268e-17,4.10539046e-18,9.54540945e-14,5.26827753e-15,7.26736143e-08,9.03104948e-05,0.000736368943,9.07559512e-05,6.1276994e-12,4.46187911e-05,1.15351631e-12,4.97933798e-07,3.24985757e-06,4.44678966e-18,5.28856046e-06,2.66992871e-14,0.000102524274,9.12847122e-07,1.24077623e-05,1.42090782e-13,2.24074769e-06,1.28112535e-09,8.21654673e-13,1.69882325e-12,1.07256939e-09,8.68324627e-10,3.59396587e-18,2.6174019e-08,2.82266775e-08,1.323408e-10,6.78190142e-11,1.43473469e-17,8.30187575e-09,1.1902919e-11,1.92494331e-17,5.3327044e-10,2.34679191e-12,1.86056128e-09,6.06603102e-12,0.751269761,-1.1019695e-15,1.28243019e-06,0.0400119861,2.79500681e-12,2.053506e-07
0.0208125,0.549762749,329.481928,1.08103496,0.00710689799,5.12592381e-11,2.97457317e-10,0.197664331,5.03665607e-08,0.00332024625,1.05986131e-05,3.65677679e-06,9.59310422e-18,3.63793119e-18,2.15668089e-13,1.21368422e-14,1.02781308e-07,0.000110538261,0.000916084057,0.00011978471,1.30959059e-11,5.86258794e-05,2.57180626e-12,7.5390149e-07,4.3119723e-06,3.92778162e-18,6.88159814e-06,6.26908274e-14,0.000134244988,1.34675589e-06,1.662199e-05,3.27335269e-13,3.07712667e-06,1.75930905e-09,9.82607737e-13,2.74827116e-12,1.23431656e-09,1.06472516e-09,3.07281483e-18,3.33073866e-08,3.5611236e-08,1.75056769e-10,8.44833977e-11,1.27904312e-17,1.0999461e-08,1.58258449e-11,1.68800323e-17,7.04611973e-10,3.10245155e-12,2.45833677e-09,8.01180187e-12,0.750546948,5.43770888e-17,1.80199906e-06,0.0399727238,7.3990985e-12,2.82760369e-07
0.0208242187,0.56178081,336.430074,1.0579086,0.00755758762,1.11365064e-10,4.20938503e-10,0.196997239,8.12119619e-08,0.00405222569,1.32307932e-05,4.43593619e-06,-2.49001241e-17,-9.54262297e-18,4.92725729e-13,2.83710243e-14,1.48517054e-07,0.000135443106,0.00114145146,0.000158547131,2.78576259e-11,7.71405609e-05,5.69837588e-12,1.13857683e-06,5.73611918e-06,-1.07396447e-17,8.97687994e-06,1.49461907e-13,0.0001761698,1.97479136e-06,2.23405285e-05,7.56095338e-13,4.2415453e-06,2.42502475e-09,1.17096353e-12,4.4050232e-12,1.42063331e-09,1.30635092e-09,-7.87305592e-18,4.26004005e-08,4.48472306e-08,2.32231069e-10,1.05392434e-10,-3.41577598e-17,1.46102305e-08,2.10821005e-11,-4.45119756e-17,9.3369722e-10,4.10623546e-12,3.25756534e-09,1.05971406e-11,0.749717021,-5.07509381e-15,2.54485531e-06,0.0399218209,2.10686359e-11,3.90861115e-07
0.0208359375,0.576573675,344.99421,1.03076635,0.00803244019,2.51130937e-10,6.11683425e-10,0.19618948,1.29590137e-07,0.00494067446,1.65313185e-05,5.35601772e-06,2.57857344e-17,1.01183191e-17,1.13857637e-12,6.71755422e-14,2.19359342e-07,0.000165920621,0.00142235712,0.000209920152,5.86851114e-11,0.000101363535,1.2469831e-11,1.70933078e-06,7.62983138e-06,1.17514542e-17,1.17130579e-05,3.61335328e-13,0.000231125233,2.86712902e-06,3.00407118e-05,1.74538818e-12,5.84880697e-06,3.34391011e-09,1.41607559e-12,7.02893654e-12,1.63422939e-09,1.60151097e-09,8.2813168e-18,5.46951665e-08,5.62252325e-08,3.08211903e-10,1.31490788e-10,3.69103957e-17,1.94030186e-08,2.80902473e-11,4.75028004e-17,1.23773476e-09,5.45477839e-12,4.3182103e-09,1.40655836e-11,0.74876539,4.88660496e-15,3.60135556e-06,0.0398549979,6.41179228e-11,5.40542824e-07
0.0208476562,0.594653521,355.469269,0.999426922,0.00853066198,5.93828053e-10,9.14337613e-10,0.195215762,2.04137479e-07,0.00600994642,2.06462419e-05,6.42468771e-06,-7.33763583e-18,-2.94012346e-18,2.6436735e-12,1.60575944e-13,3.31282201e-07,0.000202957415,0.00177003903,0.000277418663,1.21951131e-10,0.000132675545,2.68280572e-11,2.54406538e-06,1.01236746e-05,-3.54551159e-18,1.52566962e-05,8.81410377e-13,0.000302472719,4.10965487e-06,4.03171528e-05,3.99343814e-12,8.04543008e-06,4.59966073e-09,1.69717876e-12,1.1096246e-11,1.87769765e-09,1.95906214e-09,-1.80218983e-18,7.04114797e-08,6.99886525e-08,4.08277671e-10,1.63798724e-10,-1.11287866e-17,2.57035087e-08,3.73042291e-11,-1.41618346e-17,1.63774516e-09,7.21278862e-12,5.71364203e-09,1.85926428e-11,0.747677416,1.11155523e-15,5.09701773e-06,0.0397666201,2.04256083e-10,7.45777502e-07
0.020859375,0.616571803,368.170593,0.963898649,0.00905097007,1.48712717e-09,1.40755459e-09,0.194048879,3.16976478e-07,0.0072846283,2.57400511e-05,7.64299725e-06,1.09816332e-17,4.75284796e-18,6.17538291e-12,3.87317985e-13,5.11531155e-07,0.000247610564,0.00219696124,0.00036523717,2.49448698e-10,0.000172592812,5.66050555e-11,3.74500046e-06,1.33717823e-05,5.66768803e-18,1.98032348e-05,2.16769541e-12,0.000394091221,5.80238377e-06,5.38937218e-05,9.03837179e-12,1.10139753e-05,6.29656261e-09,2.04527472e-12,1.7364328e-11,2.15350591e-09,2.38820384e-09,5.25682938e-18,9.07847601e-08,8.62780184e-08,5.38802204e-10,2.03496418e-10,1.62108517e-17,3.38958791e-08,4.93083875e-11,2.12493697e-17,2.15893093e-09,9.5079009e-12,7.53168767e-09,2.45040662e-11,0.746439272,8.30504383e-16,7.20581756e-06,0.0396494497,6.62783459e-10,1.02407961e-06
0.0208710937,0.642902599,383.423373,0.924421082,0.0095915952,3.94031655e-09,2.23083785e-09,0.192660517,4.84876952e-07,0.00878831199,3.19885636e-05,9.00355746e-06,3.10804585e-20,7.7582435e-19,1.45082585e-11,9.42387635e-13,8.0696696e-07,0.000300977973,0.00271657569,0.000478254201,5.01902449e-10,0.000222683771,1.17023171e-10,5.44067771e-06,1.75502837e-05,1.96425521e-19,2.55761761e-05,5.36448882e-12,0.000510303662,8.0549342e-06,7.16297467e-05,2.01722243e-11,1.49760657e-05,8.56107672e-09,2.46804538e-12,2.68814113e-11,2.46381013e-09,2.89800739e-09,7.16929485e-18,1.17104253e-07,1.0506053e-07,7.07202552e-10,2.5182645e-10,8.27717361e-19,4.44199659e-08,6.47395841e-11,3.18378637e-19,2.83066637e-09,1.24597917e-11,9.87476222e-09,3.21175011e-11,0.74503896,-5.48250953e-15,1.01674366e-05,0.0394944414,2.12710174e-09,1.39685398e-06
0.0208828125,0.674221036,401.549169,0.881480511,0.0101503273,1.08280593e-08,3.63390728e-09,0.19102229,7.30779015e-07,0.0105422599,3.95634434e-05,1.04894757e-05,-2.82843997e-17,-7.60589835e-18,3.4322329e-11,2.31401909e-12,1.29845973e-06,0.000364161846,0.00334297942,0.000621991342,9.93704066e-10,0.000284442675,2.37113377e-10,7.78404421e-06,2.28529268e-05,-1.65027303e-17,3.28242566e-05,1.33372039e-11,0.000655739131,1.09780357e-05,9.45183162e-05,4.43024764e-11,2.0193549e-05,1.15423725e-08,2.99554349e-12,4.11293741e-11,2.81040748e-09,3.497008e-09,2.07124617e-17,1.50946948e-07,1.26051268e-07,9.2192818e-10,3.10097441e-10,-5.00795075e-17,5.77636194e-08,8.43076243e-11,-5.83026913e-17,3.68633115e-09,1.62198706e-11,1.28591808e-08,4.1829879e-11,0.743467363,-1.33195265e-14,1.43076397e-05,0.039290621,6.57714946e-09,1.88956275e-06
0.0208945313,0.711078616,422.850635,0.835790411,0.0107246041,2.98278692e-08,6.06342731e-09,0.189106905,1.08583378e-06,0.0125641488,4.8603911e-05,1.20744928e-05,-3.59588249e-17,1.78812149e-17,8.16915867e-11,5.73356359e-12,2.12507207e-06,0.000438229179,0.00409049551,0.000802525981,1.93698743e-09,0.000359122231,4.71200161e-10,1.09434936e-05,2.94832101e-05,-1.99256995e-17,4.18167169e-05,3.32098496e-11,0.000835134227,1.46698397e-05,0.000123675203,9.53993246e-11,2.69676878e-05,1.54114724e-08,3.67837968e-12,6.21324375e-11,3.19467921e-09,4.19274821e-09,1.17846615e-16,1.94199539e-07,1.48637942e-07,1.19233631e-09,3.79625309e-10,-6.57959298e-17,7.44504452e-08,1.08749424e-10,-6.1669904e-17,4.76282718e-09,2.09631998e-11,1.66134709e-08,5.41050606e-11,0.741719196,-9.79099056e-15,2.00581255e-05,0.0390250828,1.91926973e-08,2.53165562e-06
0.0209003906,0.731823276,434.823797,0.812098635,0.0110168501,5.10092268e-08,7.9688187e-09,0.188033505,1.3210471e-06,0.0136832356,5.37084021e-05,1.28925062e-05,1.16333146e-16,1.51289239e-16,1.28440488e-10,9.17837551e-12,2.7555332e-06,0.0004798079,0.00451591668,0.000909335578,2.70568458e-09,0.000401727658,6.63371076e-10,1.28974824e-05,3.33833802e-05,8.88892426e-17,4.70876849e-05,5.27282687e-11,0.0009395774,1.68346515e-05,0.000141112161,1.40120795e-10,3.10790419e-05,1.77582364e-08,4.10267072e-12,7.62185127e-11,3.40165345e-09,4.58014329e-09,3.11693561e-16,2.20249293e-07,1.60172673e-07,1.3526526e-09,4.1916249e-10,2.20125871e-16,8.42819313e-08,1.23094202e-10,2.52732947e-16,5.40058267e-09,2.37788695e-11,1.88374553e-08,6.14082434e-11,0.740776585,-2.27573471e-15,2.37561097e-05,0.0388630964,3.32153978e-08,2.92243508e-06
0.02090625,0.754218508,447.73567,0.787984744,0.0113119537,8.4890927e-08,1.0503244e-08,0.186877445,1.60256718e-06,0.0148773031,5.92111438e-05,1.37227937e-05,-1.3309025e-16,1.82437706e-16,2.01838359e-10,1.47042014e-11,3.58228639e-06,0.000524634115,0.00497890741,0.00102868063,3.76782926e-09,0.000448066381,9.31263239e-10,1.51322626e-05,3.77196273e-05,-7.94898635e-17,5.29401415e-05,8.37453231e-11,0.00105494376,1.92267507e-05,0.000160739296,2.04801683e-10,3.57541642e-05,2.0425279e-08,4.579617e-12,9.31536206e-11,3.61870413e-09,4.99521849e-09,5.45973354e-16,2.49686929e-07,1.71698832e-07,1.53203301e-09,4.62133536e-10,-2.60673183e-16,9.52306672e-08,1.38985715e-10,-2.4156665e-16,6.11387068e-09,2.69167035e-11,2.13247116e-08,6.95687752e-11,0.73978827,-5.43615717e-15,2.8132893e-05,0.0386779324,5.58136633e-08,3.36757059e-06
0.0209121094,0.778320215,461.614433,0.763583757,0.0116095274,1.38499316e-07,1.38756867e-08,0.185635874,1.93800539e-06,0.0161472257,6.50965241e-05,1.45601508e-05,-5.26123758e-17,6.16108098e-16,3.17116944e-10,2.35506502e-11,4.66508966e-06,0.000572825282,0.00548130193,0.00116154142,5.22890052e-09,0.000498148633,1.30290589e-09,1.7662167e-05,4.25171774e-05,7.13725498e-18,5.94156637e-05,1.33006655e-10,0.00118183138,2.18434456e-05,0.000182743766,2.98104329e-10,4.10490156e-05,2.34435916e-08,5.1457082e-12,1.13442264e-10,3.84591634e-09,5.43853868e-09,1.19688108e-15,2.82854692e-07,1.83019993e-07,1.73203074e-09,5.08696181e-10,-9.65347826e-17,1.07374947e-07,1.56503912e-10,-5.68064812e-18,6.90874683e-09,3.04254344e-11,2.40962346e-08,7.87126644e-11,0.738755105,3.18598358e-15,3.32875688e-05,0.0384670781,9.14403942e-08,3.87244179e-06
0.0209179687,0.804177555,476.483848,0.739031654,0.0119091878,2.21774134e-07,1.83594136e-08,0.184306244,2.33559105e-06,0.0174934959,7.13361985e-05,1.53993281e-05,3.8919884e-16,1.82679013e-15,4.97392189e-10,3.76448101e-11,6.08016229e-06,0.000624489237,0.00602485722,0.00130890783,7.22697747e-09,0.000551924242,1.81534323e-09,2.04946158e-05,4.77981579e-05,4.21286374e-16,6.65559052e-05,2.11009019e-10,0.0013207971,2.4674381e-05,0.000207314167,4.31901104e-10,4.70223625e-05,2.68452912e-08,5.81115923e-12,1.37618933e-10,4.08333021e-09,5.91050479e-09,2.57022486e-15,3.2010606e-07,1.93917643e-07,1.95419174e-09,5.58954289e-10,8.04179912e-16,1.20792156e-07,1.75668985e-10,1.07973252e-15,7.79132572e-09,3.43257808e-11,2.71732597e-08,8.89076348e-11,0.737678298,1.71192082e-14,3.93246607e-05,0.0382279153,1.46246207e-07,4.44260154e-06
0.0209238281,0.83183242,492.362948,0.714462013,0.0122105613,3.48514238e-07,2.43099089e-08,0.18288633,2.80412302e-06,0.0189162362,7.78879366e-05,1.62351993e-05,-1.3828668e-16,3.96087878e-15,7.77387594e-10,5.99348842e-11,7.92370689e-06,0.000679723474,0.00661124193,0.00147177356,9.9409932e-09,0.000609276907,2.5170019e-09,2.36276705e-05,5.3580481e-05,1.46303945e-16,7.44023785e-05,3.33983141e-10,0.00147235129,2.77003802e-05,0.000234637816,6.22475117e-10,5.37359413e-05,3.06635663e-08,6.56342786e-12,1.66253139e-10,4.33095245e-09,6.41135494e-09,4.86859707e-15,3.61800089e-07,2.04156587e-07,2.20004757e-09,6.1295268e-10,-2.81939735e-16,1.35558262e-07,1.96431036e-10,2.31891377e-16,8.7677532e-09,3.86107478e-11,3.05771408e-08,1.00168108e-10,0.736559397,2.03422406e-15,4.63505267e-05,0.0379577374,2.28434035e-07,5.08373377e-06
0.0209296875,0.861319032,509.265805,0.690002937,0.0125132881,5.37494484e-07,3.21891062e-08,0.181374239,3.35290701e-06,0.0204152186,8.46955657e-05,1.70629235e-05,-1.04800952e-16,9.70951957e-15,1.20835949e-09,9.48507488e-11,1.03158622e-05,0.000738614478,0.00724202791,0.00165113087,1.36004792e-08,0.000670020132,3.47028931e-09,2.70474332e-05,5.98765731e-05,5.33128789e-16,8.29962728e-05,5.26772848e-10,0.00163695525,3.08926158e-05,0.00026489743,8.91994531e-10,6.12547514e-05,3.49327768e-08,7.4679244e-12,2.00053332e-10,4.58886671e-09,6.94126359e-09,9.54621547e-15,4.082945e-07,2.13492375e-07,2.4712061e-09,6.70768556e-10,-2.33457893e-16,1.51747513e-07,2.18755209e-10,9.15870831e-16,9.84428301e-09,4.33452589e-11,3.43293341e-08,1.12670253e-10,0.73540027,-4.08692921e-15,5.44681299e-05,0.0376537674,3.48556518e-07,5.80160749e-06
0.0209355469,0.892663693,527.201381,0.665774428,0.0128170262,8.13791653e-07,4.25978528e-08,0.179768416,3.99173505e-06,0.0219898917,9.16901926e-05,1.78780903e-05,-3.33717643e-18,2.30192413e-14,1.8637459e-09,1.48911464e-10,1.34051217e-05,0.000801236964,0.00791868401,0.00184796599,1.84960423e-08,0.000733895216,4.75390717e-09,3.07254796e-05,6.66919571e-05,1.45827637e-15,9.2378318e-05,8.26495138e-10,0.00181502174,3.42122884e-05,0.000298267064,1.26998885e-09,6.96474895e-05,3.9688426e-08,8.55478421e-12,2.39754574e-10,4.85712861e-09,7.50022898e-09,1.82640085e-14,4.59937322e-07,2.216803e-07,2.76923464e-09,7.32390553e-10,-2.21600922e-17,1.69432016e-07,2.42495922e-10,2.46179124e-15,1.10271506e-08,4.85539841e-11,3.84511787e-08,1.2651607e-10,0.734203067,-4.02179758e-15,6.3769791e-05,0.0373131755,5.1969633e-07,6.60202748e-06
0.0209384766,0.909049531,536.563967,0.653773682,0.0129691893,9.97377032e-07,4.90562822e-08,0.178929449,4.34913754e-06,0.0228057444,9.52291035e-05,1.82795694e-05,-2.10497235e-16,3.50721607e-14,2.31271147e-09,1.86228377e-10,1.52819983e-05,0.000833988065,0.00827492351,0.00195337915,2.15337561e-08,0.000766900242,5.55261309e-09,3.2645517e-05,7.02957287e-05,2.03684678e-15,9.73833624e-05,1.03443068e-09,0.00190930254,3.59023951e-05,0.000316191553,1.51408911e-09,7.42028388e-05,4.2264657e-08,9.17994717e-12,2.62139777e-10,4.99522638e-09,7.79071696e-09,2.50206324e-14,4.8783278e-07,2.25253241e-07,2.92902349e-09,7.64619106e-10,-3.43241783e-16,1.78868306e-07,2.54815311e-10,3.24515182e-15,1.16612588e-08,5.13459624e-11,4.06602351e-08,1.33988787e-10,0.733590808,-4.16851027e-15,6.88963456e-05,0.0371279099,6.30471133e-07,7.03572893e-06
0.0209414062,0.925916393,546.191609,0.64186428,0.0131214874,1.21629794e-06,5.64811411e-08,0.178066063,4.73336626e-06,0.0236405673,9.87847128e-05,1.86764208e-05,7.00215568e-16,5.38386517e-14,2.86220847e-09,2.32286316e-10,1.74104755e-05,0.000867715761,0.00864343147,0.00206367651,2.50335448e-08,0.00080057847,6.47461215e-09,3.46127215e-05,7.40313334e-05,4.0823906e-15,0.000102606828,1.29249351e-09,0.00200719157,3.760589e-05,0.000334979972,1.80229848e-09,7.90133261e-05,4.49813386e-08,9.87035209e-12,2.86339599e-10,5.13599078e-09,8.08856718e-09,3.44480944e-14,5.17171322e-07,2.2844304e-07,3.09635101e-09,7.97794828e-10,1.33213926e-15,1.88716733e-07,2.67403241e-10,6.51864091e-15,1.23252225e-08,5.42734356e-11,4.29728126e-08,1.41859621e-10,0.732969879,-1.89677047e-16,7.43566819e-05,0.0369319807,7.60764653e-07,7.49305613e-06
0.0209443359,0.943265313,556.083949,0.63005885,0.0132738826,1.47637349e-06,6.50161021e-08,0.177178153,5.1457479e-06,0.0244942082,0.000102345814,1.90682472e-05,-9.45350138e-16,7.98829771e-14,3.53310143e-09,2.88928967e-10,1.98204144e-05,0.000902425751,0.00902436867,0.00217898564,2.9059183e-08,0.000834876603,7.53642504e-09,3.66180509e-05,7.78968236e-05,4.2338137e-15,0.000108053935,1.61243601e-09,0.00210873296,3.93151126e-05,0.00035465053,2.14241904e-09,8.40895263e-05,4.7843669e-08,1.06167994e-11,3.1245276e-10,5.27942279e-09,8.3937253e-09,4.61980384e-14,5.47990729e-07,2.31223174e-07,3.27140744e-09,8.31883391e-10,-1.85564502e-15,1.98986145e-07,2.80196836e-10,5.60826111e-15,1.30198608e-08,5.73242113e-11,4.53916627e-08,1.50120714e-10,0.732340639,-8.04115868e-15,8.01552368e-05,0.0367249914,9.13023429e-07,7.97477323e-06
0.0209472656,0.961096797,566.240292,0.618369201,0.0134263386,1.78417613e-06,7.48285653e-08,0.17626563,5.58763477e-06,0.0253664997,0.000105901204,1.94546925e-05,4.44027834e-17,1.20361644e-13,4.34961121e-09,3.58327432e-10,2.25447171e-05,0.000938122654,0.00941788857,0.00229943311,3.36820827e-08,0.000869737107,8.75596146e-09,3.86511443e-05,8.1889485e-05,7.85806948e-15,0.000113729868,2.00833786e-09,0.00221396898,4.10218675e-05,0.000375219683,2.54349661e-09,8.94423971e-05,5.08570286e-08,1.14530601e-11,3.40625029e-10,5.42556959e-09,8.70617064e-09,6.26775012e-14,5.80326338e-07,2.33569323e-07,3.45442408e-09,8.66888524e-10,1.48776504e-16,2.09685272e-07,2.93167968e-10,1.07020712e-14,1.37460375e-08,6.05281658e-11,4.79195546e-08,1.5883945e-10,0.731703463,-1.38708377e-15,8.6293395e-05,0.0365065448,1.08983003e-06,8.48163639e-06
0.0209501953,0.979410828,576.659604,0.606806298,0.0135788208,2.14711102e-06,8.61139391e-08,0.175328426,6.06042019e-06,0.0262572612,0.000109439847,1.98354417e-05,1.03509882e-15,1.79378833e-13,5.33992226e-09,4.43024787e-10,2.56196008e-05,0.000974809918,0.00982413742,0.00242514435,3.89828124e-08,0.000905098459,1.01527022e-08,4.07003272e-05,8.6005785e-05,1.28165094e-14,0.000119639766,2.49718106e-09,0.00232294054,4.27175049e-05,0.000396701869,3.01605171e-09,9.50833075e-05,5.40269165e-08,1.23723393e-11,3.70965466e-10,5.57444083e-09,9.02583267e-09,8.43160899e-14,6.14210659e-07,2.35459664e-07,3.64559033e-09,9.02768353e-10,2.13753645e-15,2.20822638e-07,3.06239448e-10,1.69642007e-14,1.45045792e-08,6.38741028e-11,5.0559189e-08,1.68011754e-10,0.731058734,4.94747961e-15,9.27688942e-05,0.0362762428,1.29387927e-06,9.01439179e-06
0.020953125,0.998206873,587.340524,0.595380252,0.0137312958,2.57349976e-06,9.91014855e-08,0.174366492,6.5655588e-06,0.0271662996,0.000112951061,2.0210219e-05,-7.87779005e-16,2.63185864e-13,6.53683495e-09,5.4598935e-10,2.90849077e-05,0.00101248971,0.0102432543,0.00255624365,4.50527087e-08,0.000940895421,1.17477674e-08,4.27526425e-05,9.02413233e-05,1.68287929e-14,0.000125788737,3.09947305e-09,0.00243568754,4.43930125e-05,0.000419109215,3.5724446e-09,0.000101024068,5.73590153e-08,1.33695235e-11,4.03589133e-10,5.72605198e-09,9.35263334e-09,1.11822572e-13,6.49673138e-07,2.36875268e-07,3.84509532e-09,9.39477453e-10,-1.33436224e-15,2.32406609e-07,3.19326842e-10,1.9504261e-14,1.52963181e-08,6.7351755e-11,5.33132362e-08,1.77637919e-10,0.730406849,-3.20031124e-15,9.95751668e-05,0.0360336872,1.52794972e-06,9.57377373e-06
0.0209560547,1.01748389,598.281365,0.584100313,0.0138837322,3.07266798e-06,1.14061425e-07,0.173379795,7.10459262e-06,0.0280934108,0.000116424701,2.05787847e-05,7.68192676e-16,3.86902966e-13,7.97844799e-09,6.70673747e-10,3.29844568e-05,0.00105116279,0.0106753712,0.00269285414,5.19957827e-08,0.000977059353,1.35639493e-08,4.47939129e-05,9.45907869e-05,2.71418633e-14,0.000132181851,3.83996566e-09,0.00255224941,4.60391189e-05,0.000442451223,4.22730404e-09,0.000107276963,6.08592571e-08,1.44813023e-11,4.3865689e-10,5.88046477e-09,9.68652655e-09,1.48793081e-13,6.86739945e-07,2.37800463e-07,4.05316751e-09,9.77006934e-10,1.44688805e-15,2.44445438e-07,3.32378031e-10,3.03265178e-14,1.61221334e-08,7.09912104e-11,5.61843734e-08,1.87790338e-10,0.72974821,7.44516191e-16,0.000106700612,0.0357784801,1.79487042e-06,1.01605026e-05
0.0209589844,1.03724036,609.480121,0.572974871,0.0140360998,3.65503598e-06,1.31313094e-07,0.17236832,7.6791838e-06,0.029038381,0.000119851351,2.0940932e-05,-9.46952531e-16,5.61797454e-13,9.70878308e-09,8.2106901e-10,3.73664411e-05,0.00109082835,0.0111206133,0.00283509771,5.99308099e-08,0.00101351854,1.56256674e-08,4.68088376e-05,9.90479089e-05,3.81244239e-14,0.000138824151,4.74843581e-09,0.00267266554,4.76464074e-05,0.000466734426,4.9979392e-09,0.000113854779,6.45337647e-08,1.56955401e-11,4.76284667e-10,6.03769706e-09,1.00274081e-08,1.9563624e-13,7.25433656e-07,2.38223045e-07,4.2699852e-09,1.01529435e-09,-1.70329e-15,2.56947181e-07,3.45283635e-10,3.82362665e-14,1.69828635e-08,7.47734347e-11,5.91751911e-08,1.98463388e-10,0.729083231,-6.17664026e-15,0.0001141278,0.0355102242,2.09748282e-06,1.07752829e-05
0.0209619141,1.05747426,620.934479,0.56201147,0.0141883699,4.33221205e-06,1.51235534e-07,0.171332066,8.29115556e-06,0.0300009871,0.000123222507,2.12964824e-05,9.18339343e-16,8.13866455e-13,1.17786924e-08,1.00178254e-09,4.22838757e-05,0.00113148384,0.0115790986,0.00298309502,6.89942728e-08,0.00105019854,1.79589814e-08,4.87811283e-05,0.000103605435,5.88736657e-14,0.000145720652,5.86074848e-09,0.00279697572,4.920544e-05,0.000491962018,5.90504015e-09,0.000120770837,6.83889825e-08,1.70487089e-11,5.1664122e-10,6.19782109e-09,1.03752122e-08,2.5714195e-13,7.65773173e-07,2.38134622e-07,4.49577267e-09,1.05432095e-09,1.82356877e-15,2.69919797e-07,3.57973518e-10,5.63819228e-14,1.78794048e-08,7.87264381e-11,6.22882861e-08,2.09729918e-10,0.728412331,3.4371689e-16,0.000121832608,0.0352285238,2.43859868e-06,1.14188008e-05
0.0209648437,1.07818311,632.641822,0.55121682,0.0143405152,5.11708698e-06,1.7427951e-07,0.170271048,8.94254195e-06,0.0309809986,0.000126530757,2.16452799e-05,-1.91033438e-16,1.16827225e-12,1.42466825e-08,1.21810555e-09,4.77950959e-05,0.00117312474,0.0120509387,0.00313696553,7.93435506e-08,0.00108702251,2.05914887e-08,5.0693687e-05,0.000108255095,8.49707165e-14,0.000152876353,7.22001571e-09,0.00292522055,5.07068896e-05,0.000518133449,6.97336948e-09,0.000128039027,7.24316219e-08,1.85298633e-11,5.59851619e-10,6.36086756e-09,1.07298156e-08,3.34995867e-13,8.07773488e-07,2.37530726e-07,4.73070502e-09,1.0940162e-09,-2.28249258e-16,2.83371062e-07,3.70322242e-10,7.40612758e-14,1.88126188e-08,8.28301404e-11,6.55261621e-08,2.2158894e-10,0.727735936,-3.89608041e-15,0.000129783299,0.034932985,2.82095397e-06,1.20917221e-05
0.0209677734,1.09936397,644.599239,0.540596819,0.0144925096,6.02392925e-06,2.00982565e-07,0.169185294,9.63564852e-06,0.031978178,0.000129769959,2.19871854e-05,1.22601547e-16,1.66813967e-12,1.71800782e-08,1.47610934e-09,5.3964303e-05,0.00121574437,0.0125362382,0.00329682745,9.1161198e-08,0.00112391159,2.35522801e-08,5.25288289e-05,0.000112987586,1.24851467e-13,0.000160296234,8.87814408e-09,0.00305744174,5.21416799e-05,0.000545243985,8.23282349e-09,0.000135673833,7.66687933e-08,2.01690999e-11,6.06086026e-10,6.52691523e-09,1.10911254e-08,4.34700844e-13,8.51445676e-07,2.36411048e-07,4.97499562e-09,1.13434635e-09,2.02671311e-16,2.97308666e-07,3.82237273e-10,1.00616503e-13,1.97834225e-08,8.71036592e-11,6.8891314e-08,2.34106714e-10,0.727054477,-3.62447319e-15,0.000137939558,0.0346232165,3.24715961e-06,1.27946896e-05
